# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-23 at 16:29:12
#
# Requested input R.A. = 162.2187 degrees
# Requested input Dec. = 50.03668 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460000.0 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 639 752 13 3 ZTF_g 754531185115 0 3.6011 93.3932 9.60915 26.2138 5.48671e-05 0.040753 -0.0140437 9.86259e-05 183 30. 0.083819 0.08548 19.4574 26.2138 3 2458509.0311806 752120151 -194.750731092671 67.4272496208284 -3.21290920459486 1.05200712068351 -314.353787691136 89.8554923219809 -3.52199927193694 1.16697845464706 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 640 752 13 3 ZTF_r 755295625115 0 3.0339 159.543 7.34548 26.1049 2.63873e-05 0.0324177 0.113995 3.62547e-05 271 30. 0.085851 0.062983 19.7659 26.1049 2 2458509.795625 752120251 -61.1998714403999 45.5102475675565 -1.49587778617895 1.08365387910205 47.8677209149853 67.2294203443049 0.716800955929927 1.08532427878009 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 641 752 13 3 ZTF_r 755298575115 0 3.1498 156.937 7.56983 26.1019 2.57314e-05 0.0323255 0.110251 3.55446e-05 270 30. 0.082256 0.059233 19.7129 26.1019 2 2458509.7985764 752120251 19.6175542921611 47.145215947959 0.462873198663828 1.22764869831095 114.21351055169 68.239240374034 1.68499450589242 1.09030445670373 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 642 752 13 3 ZTF_r 755301525115 0 3.6891 157.524 7.63923 26.1047 3.40027e-05 0.0367883 0.100882 4.67649e-05 269 30. 0.08769 0.073884 19.5667 26.1047 2 2458509.8015278 752120251 122.420247364753 60.0426051097933 2.26802860025869 1.08534127549505 59.5982149754263 78.9609948624958 0.759863936450499 1.1410765213165 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 643 752 13 3 ZTF_r 755304475115 0 3.4986 158.113 7.53393 26.1075 2.54349e-05 0.0318116 0.108434 3.49461e-05 269 30. 0.087246 0.073465 19.6311 26.1075 2 2458509.8044792 752120251 118.168511140675 56.5068845494103 2.32624365310182 0.996777623321173 135.885286040347 76.4112876557554 1.79031770641378 1.12698883829682 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 644 752 13 3 ZTF_r 755307435115 0 3.3288 160.163 7.57643 26.1146 2.68262e-05 0.0328506 0.106811 3.69807e-05 270 30. 0.079227 0.069245 19.6801 26.1146 2 2458509.8074306 752120251 -103.452558030886 56.9612785966471 -2.02030205509621 0.957070332612301 -42.7729745886329 79.5623539060245 -0.54122396987259 1.11237415641493 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 645 752 13 3 ZTF_r 755310385115 0 3.9925 159.462 7.60697 26.1078 3.4741e-05 0.0369208 0.107951 4.76624e-05 265 30. 0.090524 0.073959 19.5086 26.1078 2 2458509.8103819 752120251 -83.463571659788 57.1263746112485 -1.62523102101337 1.01737563977012 16.0653395500149 72.7872602328669 0.222202903151711 1.16423412272851 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 646 752 13 3 ZTF_r 755313345115 0 3.3097 159.83 7.66519 26.1062 2.79564e-05 0.0334 0.115523 3.86149e-05 268 30. 0.086117 0.068341 19.6606 26.1062 2 2458509.8133449 752120251 -101.260699627465 51.6396505121046 -2.18128508801374 1.08467663649263 -4.59148036531636 72.5518560129854 -0.0637117298407893 1.10164194898027 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 647 752 13 3 ZTF_r 755316295115 0 3.5099 159.337 7.75328 26.1028 3.27583e-05 0.0362063 0.116291 4.52382e-05 269 30. 0.088455 0.076148 19.6024 26.1028 2 2458509.8162963 752120251 -33.2726490206349 51.4271181627208 -0.719697495923482 1.22989358741236 -58.7763291216053 69.9522041313901 -0.845894590666333 1.1189488786724 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 648 752 13 3 ZTF_r 755319245115 0 3.6638 156.129 7.9112 26.0898 3.49324e-05 0.0376136 0.118103 4.8742e-05 269 30. 0.096559 0.068415 19.529 26.0898 2 2458509.8192477 752120251 75.2561271253413 58.4707970868508 1.43171854850907 1.16825750976801 191.406193270021 77.5277015980372 2.48550287216449 1.1347064123772 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 649 752 13 3 ZTF_r 755322195115 0 3.0798 158.765 7.87308 26.0944 3.32634e-05 0.0363281 0.122327 4.54719e-05 269 30. 0.079812 0.071204 19.6932 26.0944 2 2458509.8221991 752120251 102.119107010206 48.0284088025567 2.36517680329217 1.12602475276666 209.072618258348 69.9795669478661 3.00774559705546 1.09441032294708 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 650 752 13 3 ZTF_r 755325155115 0 3.4888 156.567 7.91345 26.1018 3.31624e-05 0.0359461 0.10958 4.5517e-05 267 30. 0.085365 0.068641 19.5809 26.1018 2 2458509.8251505 752120251 35.0125698439844 55.993766142524 0.695567225310399 1.16034441187242 35.4118726646042 75.9499024946903 0.469393277587308 1.12569107039082 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 651 752 13 3 ZTF_r 755328105115 0 3.59 157.171 8.00036 26.0874 3.83192e-05 0.0387982 0.116048 5.27375e-05 267 30. 0.086346 0.076093 19.5331 26.0874 2 2458509.8281019 752120251 -4.37266547659704 57.3508221243611 -0.0848128011039464 1.0357474457979 -59.9479191682224 76.5006575108795 -0.788903962614119 1.13679342487488 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 652 752 13 3 ZTF_r 755331055115 0 3.5546 156.721 8.00964 26.0846 3.27605e-05 0.0361907 0.11937 4.53874e-05 267 30. 0.090353 0.072251 19.539 26.0846 2 2458509.8310532 752120251 -7.84273189882493 53.9372608995038 -0.161745900548679 1.22498144843142 101.105988031125 72.5387544992511 1.4032077526047 1.129776751547 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 653 752 13 3 ZTF_r 755334005115 0 3.3525 158.884 7.84885 26.1134 2.63359e-05 0.0322391 0.0932689 3.62666e-05 267 30. 0.090131 0.068238 19.645 26.1134 2 2458509.8340046 752120251 -106.432580944209 56.1548631092767 -2.10834666809306 1.06639658559833 -68.1972196075668 78.1222308461803 -0.87883475755482 1.11303681032808 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 654 752 13 3 ZTF_r 755336955115 0 3.1698 153.023 8.26793 26.0563 3.43338e-05 0.036635 0.120844 4.71753e-05 267 30. 0.085396 0.069585 19.5791 26.0563 2 2458509.836956 752120251 -26.9217629033039 53.2057468154949 -0.562859178853179 0.990718750980623 -11.0194595572947 76.724205844883 -0.144591607423676 1.09742073264609 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 655 752 13 3 ZTF_r 755341865115 0 3.0208 151.388 8.47003 26.0513 2.40019e-05 0.0307648 0.10952 3.30131e-05 267 30. 0.071983 0.064171 19.5935 26.0513 2 2458509.8418634 752120251 -33.6776909635786 51.9710026602392 -0.720835244528832 1.18856019221104 24.9462300650331 76.2225474600189 0.329485764995894 1.09760094097418 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 656 752 13 3 ZTF_r 755344815115 0 2.661 157.234 8.04354 26.0947 2.24631e-05 0.0297387 0.11013 3.07927e-05 268 30. 0.077374 0.067737 19.8167 26.0947 2 2458509.8448148 752120251 13.6676212085633 44.8259537900564 0.339170597153251 1.05133184715514 181.270004375653 70.8368727292747 2.57621294183783 1.07842927879202 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 657 752 13 3 ZTF_r 755347775115 0 3.0443 152.332 8.44725 26.0502 3.17657e-05 0.0353436 0.116611 4.37456e-05 267 30. 0.079694 0.068222 19.5844 26.0502 2 2458509.8477778 752120251 65.7059435142239 51.2677666945074 1.42565702291364 1.05646744485551 61.8676300623103 74.9226111693301 0.831315288378854 1.09484247861327 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 658 752 13 3 ZTF_r 755350725115 0 3.3198 152.05 8.40945 26.0556 3.31406e-05 0.036209 0.11292 4.5666e-05 268 30. 0.086132 0.069002 19.5139 26.0556 2 2458509.8507292 752120251 -23.8564190421927 57.0411132813273 -0.465234660411688 1.03389527905282 -2.24267285752339 79.5308036941328 -0.0283887158607621 1.11102208640958 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 659 752 13 3 ZTF_r 755353695115 0 2.9151 137.951 9.65596 25.9474 3.2206e-05 0.0356376 0.115445 4.43004e-05 267 30. 0.082794 0.066045 19.3744 25.9474 2 2458509.8536921 752120251 24.333160541459 52.2853228744617 0.517694472889239 1.11712090672187 118.097595737751 78.3985929994241 1.51651943346295 1.08603760565532 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 660 752 13 3 ZTF_r 755356655115 0 2.6322 137.923 9.88502 25.9468 2.41747e-05 0.031151 0.116444 3.34292e-05 268 30. 0.080096 0.059903 19.4608 25.9468 2 2458509.8566551 752120251 -50.3437916682048 47.9316947616005 -1.1683633833303 1.07378433836276 -8.2956512602926 76.5542358330582 -0.109092891568174 1.06871058698508 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 661 752 13 3 ZTF_r 755359625115 0 2.9891 119.006 10.9972 25.7892 4.37067e-05 0.040331 0.111586 5.99889e-05 256 30. 0.078052 0.064691 19.0419 25.7892 2 2458509.8596296 752120251 -28.3890536388903 63.4852417697911 -0.497431104835443 1.01778749193501 -9.95674061767287 93.7325758199735 -0.10694040733336 1.08844389016673 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 662 752 13 3 ZTF_r 755362595115 0 2.7337 131.626 10.0761 25.901 3.29994e-05 0.0360758 0.10545 4.54742e-05 268 30. 0.08257 0.064356 19.3495 25.901 2 2458509.8625926 752120251 -25.7778684089113 55.9430408106132 -0.512573010265428 0.982559655524043 71.1638461109869 87.1715927996009 0.821863366356634 1.07547489926995 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 663 752 13 3 ZTF_r 755365565115 0 2.7638 138.902 9.57499 25.9565 2.82377e-05 0.0332605 0.112471 3.88238e-05 268 30. 0.078091 0.062523 19.4299 25.9565 2 2458509.8655671 752120251 68.9248526068715 47.6590335918733 1.60873835215947 1.16056735672389 -38.3735699273575 73.6250689821101 -0.524712827610731 1.07471455080363 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 664 752 13 3 ZTF_r 755368535115 0 2.5671 144.697 9.13397 25.9982 2.73203e-05 0.0326493 0.114373 3.7592e-05 268 30. 0.079786 0.057592 19.6406 25.9982 2 2458509.8685301 752120251 87.8826600890584 43.5555058663995 2.24447582962056 1.26441159390696 164.35099555374 70.2023160385438 2.35687251220987 1.06918017589368 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 665 752 13 3 ZTF_r 755371505115 0 2.5659 143.467 9.27835 25.9872 2.80239e-05 0.0332923 0.115085 3.86686e-05 269 30. 0.073881 0.057982 19.5989 25.9872 2 2458509.8715046 752120251 -22.0983034902948 43.7633765595406 -0.561698044922707 1.1284249720043 29.3504587365701 70.6633122049898 0.418153845932378 1.06908727922462 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 666 752 13 3 ZTF_r 755374465115 0 2.4958 131.143 10.3436 25.8932 2.63173e-05 0.0323574 0.114753 3.61303e-05 271 30. 0.081154 0.060386 19.4113 25.8932 2 2458509.8744676 752120251 -140.771628339937 49.1701233476556 -3.18470080429373 1.02179408955809 -111.576546463344 81.2920603883444 -1.38178341632274 1.0646515893241 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 667 752 13 3 ZTF_r 755377445115 0 2.7366 134.163 10.0094 25.9257 3.19284e-05 0.0354065 0.104073 4.38357e-05 268 30. 0.075101 0.063487 19.3899 25.9257 2 2458509.8774421 752120251 95.924668489296 54.4721957569721 1.95889079822735 1.05015606723932 110.409049548425 85.3540683391041 1.30225381182662 1.07351593411039 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 668 752 13 3 ZTF_r 755380415115 0 2.9282 128.483 10.3922 25.882 4.06453e-05 0.0397804 0.0906102 5.5926e-05 266 30. 0.078492 0.061678 19.2122 25.882 2 2458509.8804167 752120251 -52.6588958561086 55.4376565330927 -1.0566269568577 1.09885371011382 -141.917215822089 82.3359424441007 -1.7352450484531 1.09109537496498 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 669 752 13 3 ZTF_r 755383375115 0 2.3815 120.988 9.98077 25.8583 3.17997e-05 0.0357118 0.108173 4.36173e-05 272 30. 0.07211 0.056406 19.3737 25.8583 2 2458509.8833796 752120251 52.2711867334947 49.4107401028407 1.17678141847584 1.20291867581525 106.945297849363 82.6898290345472 1.30204139784211 1.06350551144142 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 670 752 13 3 ZTF_r 755386355115 0 2.6063 131.451 10.2121 25.9004 2.91676e-05 0.034017 0.107802 4.0203e-05 269 30. 0.078425 0.06279 19.3808 25.9004 2 2458509.8863542 752120251 -19.601049930649 53.9272891904695 -0.404320299505257 0.973463071479108 129.306969344428 86.1714475907416 1.51068437240242 1.07464374160157 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 671 752 13 3 ZTF_r 755389305115 0 2.7353 138.752 9.61069 25.958 2.89107e-05 0.0337728 0.106255 3.98065e-05 269 30. 0.077836 0.06633 19.4609 25.958 2 2458509.8893056 752120251 -68.7526367838647 49.8322593198705 -1.53473565224755 1.13654464324419 -114.770339479986 78.3947571458846 -1.4738654538424 1.07260316847872 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 672 752 13 3 ZTF_r 755392285115 0 2.6239 145.505 8.92894 26.0216 2.62762e-05 0.032243 0.105101 3.60995e-05 271 30. 0.070534 0.06161 19.6538 26.0216 2 2458509.8922801 752120251 196.922510867226 47.7793522956855 4.58468928251896 1.04242817694601 205.59057286253 75.3469455132692 2.74696254492418 1.07374553052763 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 673 752 13 3 ZTF_r 755395255115 0 2.6409 149.489 8.64871 26.0326 2.19729e-05 0.0294692 0.117988 3.00901e-05 270 30. 0.075601 0.059209 19.7053 26.0326 2 2458509.8952546 752120251 -23.6182585160122 44.1037880225834 -0.59569887633085 1.15209565073933 79.0847580239018 70.3248822680358 1.13213695994362 1.0754538346702 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 674 752 13 3 ZTF_r 755398215115 0 2.8901 156.396 7.9813 26.0941 2.80933e-05 0.0333531 0.112698 3.87653e-05 269 30. 0.078036 0.059967 19.744 26.0941 2 2458509.8982176 752120251 33.8122107576252 47.8392338423325 0.786220118508083 1.07100955732998 124.061762036959 72.6381562668163 1.7194451451023 1.07966315157563 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 675 752 13 3 ZTF_r 755401165115 0 2.3895 157.251 8.08896 26.0831 2.32761e-05 0.0301134 0.110437 3.21079e-05 268 30. 0.073176 0.055708 19.9894 26.0831 2 2458509.901169 752120251 -103.609110759795 37.1333792275666 -3.10376102000519 1.16432943448852 40.123213400242 62.0383020444541 0.651104950003851 1.06743108716589 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 676 752 13 3 ZTF_r 755404135115 0 2.4962 158.322 7.85517 26.0996 2.20248e-05 0.0297675 0.111339 3.04822e-05 270 30. 0.068915 0.055614 19.9981 26.0996 2 2458509.9041319 752120251 24.9122943105369 35.8286715174373 0.773459933914155 1.18423092111646 161.96351823581 59.2282922635659 2.75298080728198 1.07083717266855 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 677 752 13 3 ZTF_r 755407095115 0 2.4758 159.999 7.74364 26.1153 1.83316e-05 0.0268746 0.105382 2.52435e-05 269 30. 0.077922 0.057071 20.0593 26.1153 2 2458509.9070949 752120251 24.2654481180713 38.0613395943429 0.709184193854758 1.03867812908103 137.760329814382 62.9812151552765 2.20205585458748 1.06768997455021 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 678 752 13 3 ZTF_r 755410055115 0 2.5889 156.015 8.09536 26.0872 2.33391e-05 0.0303317 0.106458 3.22351e-05 268 30. 0.080218 0.062091 19.8593 26.0872 2 2458509.9100579 752120251 127.660069861649 41.1078654175411 3.45449805762282 1.11170629785515 115.709960616537 65.8459519664411 1.76911822792115 1.07340169897627 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 679 752 13 3 ZTF_r 755413035115 0 2.7446 157.802 8.01001 26.093 2.68369e-05 0.0324849 0.114471 3.70781e-05 268 30. 0.077195 0.066293 19.793 26.093 2 2458509.9130324 752120251 -202.979038903504 40.8287529803371 -5.53018776829505 1.1525061889396 -194.958593362755 63.6948736997572 -3.08143558979576 1.08057125025547 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 680 752 13 3 ZTF_r 755415995115 0 2.8513 160.048 7.68849 26.1174 2.32755e-05 0.0301706 0.101805 3.21272e-05 268 30. 0.080668 0.066775 19.8501 26.1174 2 2458509.9159954 752120251 -49.4299406416496 45.6643793546334 -1.20411323703717 1.00110495290871 31.0778635649522 70.0611112293644 0.446569776230025 1.08282127867906 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 681 752 13 3 ZTF_r 755418955115 0 2.9783 154.17 8.12071 26.0824 2.493e-05 0.0315157 0.107186 3.45881e-05 270 30. 0.074791 0.068066 19.6759 26.0824 2 2458509.9189583 752120251 -14.591214193464 51.8548290808097 -0.31300914536501 1.03353813935977 -34.6489736464229 76.5068835325713 -0.455937229002494 1.0950563917834 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 682 752 13 3 ZTF_r 755421925115 0 2.5723 156.741 8.00316 26.069 2.87312e-05 0.0339142 0.118899 4.002e-05 271 30. 0.074664 0.064266 19.8676 26.069 2 2458509.9219213 752120251 -164.324974835657 43.142116926356 -4.23698497566788 1.02024062601259 -94.9297509312204 69.5649477476511 -1.37381125638441 1.07685061492818 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 683 752 13 3 ZTF_r 755424875115 0 2.7355 159.248 7.73182 26.1011 2.61936e-05 0.0324451 0.115819 3.64603e-05 271 30. 0.07287 0.064323 19.8541 26.1011 2 2458509.9248727 752120251 -97.6481729205842 44.9180254550968 -2.41823368187934 1.12960144638294 -29.0091268577717 69.8838415979416 -0.417900681021755 1.08295420127643 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 684 752 13 3 ZTF_r 755427835115 0 2.6311 162.947 7.46715 26.1242 2.14319e-05 0.0294544 0.119292 2.97707e-05 272 30. 0.071809 0.062516 19.973 26.1242 2 2458509.9278356 752120251 44.8859070054586 41.6782599574708 1.19799561196848 1.17842673592997 93.7953680071132 66.0900446096095 1.42876413179814 1.0776578376438 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 685 752 13 3 ZTF_r 755430815115 0 2.6097 164.807 7.50833 26.1311 2.2653e-05 0.0299897 0.113075 3.1441e-05 270 30. 0.072162 0.063592 19.9981 26.1311 2 2458509.9308102 752120251 -174.153990588958 40.2594751248448 -4.81193910737414 1.06608330298158 -278.522265157438 64.2973203862009 -4.36096134261613 1.07813811733523 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 686 752 13 3 ZTF_r 755433765115 0 3.3095 163.15 7.55208 26.1302 3.02471e-05 0.0345584 0.111853 4.20458e-05 268 30. 0.084512 0.077898 19.7147 26.1302 2 2458509.9337616 752120251 -114.912767572939 53.0357002832503 -2.41020941065811 1.14808212447218 -70.9008038271779 74.4046126978429 -0.959326609360801 1.11982594099599 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 687 752 13 3 ZTF_r 755436715115 0 2.7767 161.287 7.6643 26.1228 2.30063e-05 0.0302764 0.106236 3.20738e-05 269 30. 0.072075 0.06648 19.9141 26.1228 2 2458509.936713 752120251 13.1619755469891 41.5816386818799 0.352106692953334 1.03623135309269 32.126640742753 64.6425042266907 0.500336673268985 1.08413182988947 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 688 752 13 3 ZTF_r 755439675115 0 2.8166 162.194 7.56488 26.1269 1.9416e-05 0.0276518 0.108234 2.70213e-05 268 30. 0.073404 0.061054 19.8803 26.1269 2 2458509.9396759 752120251 81.3855684881576 44.055351994524 2.05496073003623 1.15733152532081 111.038016267634 67.3190136707832 1.66053923847482 1.0852840947593 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 689 752 13 3 ZTF_r 755442615115 0 2.7098 163.24 7.55956 26.1362 2.16944e-05 0.0292965 0.106425 3.01187e-05 270 30. 0.077829 0.064542 19.9493 26.1362 2 2458509.9426157 752120251 -15.8415384448152 44.4952522010766 -0.396039482197275 1.06886726678157 -98.4048583310613 69.6813765440454 -1.42172307188873 1.0811988061411 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 690 752 13 3 ZTF_r 755445565115 0 2.4319 160.967 7.67914 26.1142 1.99807e-05 0.0283142 0.112972 2.77514e-05 269 30. 0.069299 0.059747 20.067 26.1142 2 2458509.9455671 752120251 32.3366640091886 37.882942499643 0.949524796066569 1.135984501002 140.464744246243 62.373398293387 2.26716494931399 1.07111525321035 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 691 752 13 3 ZTF_r 755448515115 0 2.3676 162.242 7.71857 26.1129 2.11366e-05 0.028815 0.115528 2.93966e-05 268 30. 0.070087 0.057358 20.0792 26.1129 2 2458509.9485185 752120251 -140.310762812583 34.1638289906324 -4.56855910081941 1.23652626640403 -106.01858229705 57.2374850824367 -1.86473293497902 1.06794215163548 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
